created_date,job_title,company,salary,address,time,link_description
12-11-2025,Business Analyst,MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",03-01-2026,https://topdev.vn/detail-jobs/business-analyst-public-bank-vietnam-pbvn-2074935?src=topdev_home&medium=superhotjobs
12-11-2025,NHÂN VIÊN KẾ TOÁN,MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",03-01-2026,https://topdev.vn/detail-jobs/nhan-vien-ke-toan-cong-ty-co-phan-thuong-mai-va-dich-vu-h2b-2075071?src=topdev_home&medium=superhotjobs
12-11-2025,Junior Developer NodeJS,MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",10-01-2026,https://topdev.vn/detail-jobs/junior-developer-nodejs-cong-ty-co-phan-deepcare-viet-nam-2077486?src=topdev_home&medium=superhotjobs
12-11-2025,BUSINESS ANALYST,MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",17-12-2025,https://topdev.vn/detail-jobs/business-analyst-cong-ty-tnhh-oivan-viet-nam-2067610?src=topdev_home&medium=superhotjobs
12-11-2025,"Chuyên gia, Chuyên viên cao cấp Kiến trúc ứng dụng - Solution Architect - Khối Công nghệ thông tin (HOLT.10)",MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",26-12-2025,https://topdev.vn/detail-jobs/chuyen-gia-chuyen-vien-cao-cap-kien-truc-ung-dung-solution-architect-khoi-cong-nghe-thong-tin-holt-10-mbbank-2070960?src=topdev_home&medium=superhotjobs
12-11-2025,MBBANK,MBBANK,Thương lượng,"Quận Cầu Giấy, Hà Nội",26-12-2025,https://topdev.vn/detail-jobs/chuyen-gia-chuyen-vien-cao-cap-kien-truc-ung-dung-solution-architect-khoi-cong-nghe-thong-tin-holt-10-mbbank-2070960?src=topdev_home&medium=superhotjobs
12-08-2025,QA Engineer – Logistics System,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",18-12-2025,https://topdev.vn/detail-jobs/qa-engineer-logistics-system-cong-ty-co-phan-beat-viet-nam-2068040?src=topdev_home&medium=superhotjobs
12-08-2025,Backend Engineer,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",18-12-2025,https://topdev.vn/detail-jobs/backend-engineer-cong-ty-co-phan-beat-viet-nam-2068042?src=topdev_home&medium=superhotjobs
12-08-2025,Firmware Developer,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",21-12-2025,https://topdev.vn/detail-jobs/firmware-developer-motorola-solutions-vietnam-r-d-center-2068710?src=topdev_home&medium=superhotjobs
12-08-2025,Tech Lead AI,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/tech-lead-ai-cong-ty-tnhh-tmdv-gon-tech-2069284?src=topdev_home&medium=superhotjobs
12-08-2025,ODOO DEVELOPER - HO CHI MINH,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/odoo-developer-ho-chi-minh-headway-2069296?src=topdev_home&medium=superhotjobs
12-08-2025,"Senior FullStack (C#, ASP.NET, .NET Core, ReactJS)",Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",24-12-2025,https://topdev.vn/detail-jobs/senior-fullstack-c-asp-net-net-core-reactjs-cong-ty-co-phan-cong-nghe-arobid-2070250?src=topdev_home&medium=superhotjobs
12-08-2025,[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - LẬP TRÌNH VIÊN PHP,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",24-12-2025,https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-lap-trinh-vien-php-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2070412?src=topdev_home&medium=superhotjobs
12-08-2025,[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - CHUYÊN VIÊN QA,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",24-12-2025,https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-chuyen-vien-qa-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2070438?src=topdev_home&medium=superhotjobs
12-08-2025,Project Manager,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",25-12-2025,https://topdev.vn/detail-jobs/project-manager-star-global-3d-cong-ty-co-phan-giai-phap-chuyen-gia-star-global-2070858?src=topdev_home&medium=superhotjobs
12-08-2025,Flutter Lead (Fintech),Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",26-12-2025,https://topdev.vn/detail-jobs/flutter-lead-fintech-cong-ty-co-phan-funtap-2070889?src=topdev_home&medium=superhotjobs
12-08-2025,Junior QC Automation Engineer,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",26-12-2025,https://topdev.vn/detail-jobs/junior-qc-automation-engineer-vietnam-silicon-2070899?src=topdev_home&medium=superhotjobs
12-08-2025,[Junior to Senior] Full Stack Developer,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",28-12-2025,https://topdev.vn/detail-jobs/junior-to-senior-full-stack-developer-cong-ty-tnhh-emct-2071913?src=topdev_home&medium=superhotjobs
12-08-2025,Senior Software Engineer (NodeJS/TypeScript/English),Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",03-01-2026,https://topdev.vn/detail-jobs/senior-software-engineer-nodejs-typescript-english-cloud-technology-vn-2074355?src=topdev_home&medium=superhotjobs
12-08-2025,Product Owner (Làm SP AI),Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/product-owner-lam-sp-ai-cong-ty-co-phan-masscom-viet-nam-2074384?src=topdev_home&medium=superhotjobs
12-08-2025,Web Designer,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",19-12-2025,https://topdev.vn/detail-jobs/web-designer-lightvision-inc-2074419?src=topdev_home&medium=superhotjobs
12-08-2025,QA Engineer – Logistics System,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",18-12-2025,https://topdev.vn/detail-jobs/qa-engineer-logistics-system-cong-ty-co-phan-beat-viet-nam-2068040?src=topdev_home&medium=superhotjobs
12-08-2025,Công ty cổ phần BEAT Việt Nam,Công ty cổ phần BEAT Việt Nam,30.000.000 VND to 35.000.000 VND,"Quận Thanh Xuân, Hà Nội",18-12-2025,https://topdev.vn/detail-jobs/qa-engineer-logistics-system-cong-ty-co-phan-beat-viet-nam-2068040?src=topdev_home&medium=superhotjobs
12-07-2025,Kỹ sư Tối ưu hóa (Optimization/Operations Research),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/ky-su-toi-uu-hoa-optimization-operations-research-aimesoft-2075365?src=topdev_home&medium=superhotjobs
12-07-2025,[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - PHÂN TÍCH NGHIỆP VỤ (BA - IT),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-phan-tich-nghiep-vu-ba-it-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2075537?src=topdev_home&medium=superhotjobs
12-07-2025,[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - MANUAL & AUTOMATION TESTER,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-manual-automation-tester-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2075538?src=topdev_home&medium=superhotjobs
12-07-2025,".NET Backend Technical Lead, Supply Chain Management System (Up to 30 months of salary per year, Annual compensation over $70,000)",Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",07-01-2026,https://topdev.vn/detail-jobs/net-backend-technical-lead-supply-chain-management-system-up-to-30-months-of-salary-per-year-annual-compensation-over-70-000-crossian-2076046?src=topdev_home&medium=superhotjobs
12-07-2025,Fullstack Developer (ReactJS + Python) – Junior / Mid - English,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",11-01-2026,https://topdev.vn/detail-jobs/fullstack-developer-reactjs-python-junior-mid-english-cazoodle-2077898?src=topdev_home&medium=superhotjobs
12-07-2025,AI/NLP Engineer / Algorithm Engineer– Junior/Mid/Senior- English,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",11-01-2026,https://topdev.vn/detail-jobs/ai-nlp-engineer-algorithm-engineer-junior-mid-senior-english-cazoodle-2077901?src=topdev_home&medium=superhotjobs
12-07-2025,BE Developer (NodeJS),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",11-01-2026,https://topdev.vn/detail-jobs/be-developer-nodejs-99tech-solutions-sdn-bhd-2077944?src=topdev_home&medium=superhotjobs
12-07-2025,Prompt Engineer/ AI Engineer,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",19-12-2025,https://topdev.vn/detail-jobs/prompt-engineer-ai-engineer-cong-ty-co-phan-phan-mem-vitex-viet-nam-2068357?src=topdev_home&medium=superhotjobs
12-07-2025,Kỹ sư/Chuyên viên DevOps,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/ky-su-chuyen-vien-devops-cong-ty-dich-vu-so-buu-dien-vietnam-post-digital-2068934?src=topdev_home&medium=superhotjobs
12-07-2025,Quản trị cơ sở dữ liệu (DBA),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/quan-tri-co-so-du-lieu-dba-cong-ty-dich-vu-so-buu-dien-vietnam-post-digital-2068943?src=topdev_home&medium=superhotjobs
12-07-2025,Quality Control,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/quality-control-cong-ty-tnhh-tmdv-gon-tech-2069283?src=topdev_home&medium=superhotjobs
12-07-2025,AI Data Engineer – AI Assistant Platform,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",20-12-2025,https://topdev.vn/detail-jobs/ai-data-engineer-ai-assistant-platform-cong-ty-tnhh-tmdv-gon-tech-2069288?src=topdev_home&medium=superhotjobs
12-07-2025,Golang Developer,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",21-12-2025,https://topdev.vn/detail-jobs/golang-developer-cong-ty-tnhh-monstarlab-viet-nam-2069598?src=topdev_home&medium=superhotjobs
12-07-2025,Frontend Developer (Middle/Senior) - Mức Lương 1000$ - 2000$,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",21-12-2025,https://topdev.vn/detail-jobs/frontend-developer-middle-senior-muc-luong-1000-2000-cong-ty-tnhh-monstarlab-viet-nam-2069606?src=topdev_home&medium=superhotjobs
12-07-2025,HEAD OF TECH (AI-FIRST),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",24-12-2025,https://topdev.vn/detail-jobs/head-of-tech-ai-first-cong-ty-co-phan-cong-nghe-arobid-2069954?src=topdev_home&medium=superhotjobs
12-07-2025,Kỹ sư Tối ưu hóa (Optimization/Operations Research),Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/ky-su-toi-uu-hoa-optimization-operations-research-aimesoft-2075365?src=topdev_home&medium=superhotjobs
12-07-2025,Aimesoft,Aimesoft,Negotiable,"Quận Cầu Giấy, Hà Nội",04-01-2026,https://topdev.vn/detail-jobs/ky-su-toi-uu-hoa-optimization-operations-research-aimesoft-2075365?src=topdev_home&medium=superhotjobs
created_date,job_title,company,salary,address,time,link_description
12-11-2025,Viettel Thành phố Hồ Chí Minh - Nhân viên Giải pháp Công nghệ thông tin,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,28-12-2025,https://topdev.vn/detail-jobs/viettel-thanh-pho-ho-chi-minh-nhan-vien-giai-phap-cong-nghe-thong-tin-viettel-thanh-pho-ho-chi-minh-chi-nhanh-tap-doan-vien-thong-quan-doi-2071971?src=topdev_home&medium=superhotjobs
12-11-2025,FE MANAGER (Hybrid),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,20-12-2025,https://topdev.vn/detail-jobs/fe-manager-hybrid-cong-ty-tnhh-lnp-technologies-inc-2068829?src=topdev_home&medium=superhotjobs
12-11-2025,Back-end Engineer (Python),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,26-12-2025,https://topdev.vn/detail-jobs/back-end-engineer-python-cong-ty-tnhh-diaflow-2071021?src=topdev_home&medium=superhotjobs
12-11-2025,Executive – IT,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,27-12-2025,https://topdev.vn/detail-jobs/executive-it-cong-ty-tnhh-giao-nhan-expolanka-viet-nam-2071372?src=topdev_home&medium=superhotjobs
12-11-2025,ERP Developer (D365 FO),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,27-12-2025,https://topdev.vn/detail-jobs/erp-developer-d365-fo-ila-vietnam-2071559?src=topdev_home&medium=superhotjobs
12-11-2025,Nhân Viên Dịch Vụ Và Bảo Dưỡng Sản Phẩm (Parttime),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,27-12-2025,https://topdev.vn/detail-jobs/nhan-vien-dich-vu-va-bao-duong-san-pham-parttime-cong-ty-tnhh-coway-vina-2072028?src=topdev_home&medium=superhotjobs
12-11-2025,[TẬP ĐOÀN PHENIKAA] Chuyên viên An toàn thông tin,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,28-12-2025,https://topdev.vn/detail-jobs/tap-doan-phenikaa-chuyen-vien-an-toan-thong-tin-cong-ty-co-phan-tap-doan-phuong-hoang-xanh-a-a-2072194?src=topdev_home&medium=superhotjobs
12-11-2025,[HN] Lập trình viên iOS,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,31-12-2025,https://topdev.vn/detail-jobs/hn-lap-trinh-vien-ios-vnpay-2072854?src=topdev_home&medium=superhotjobs
12-11-2025,Khối CNTT - CVC/CVCC Phân tích dữ liệu (DS),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,31-12-2025,https://topdev.vn/detail-jobs/khoi-cntt-cvc-cvcc-phan-tich-du-lieu-ds-ngan-hang-thuong-mai-co-phan-loc-phat-viet-nam-lpbank-2073151?src=topdev_home&medium=superhotjobs
12-11-2025,NHÂN VIÊN KINH DOANH,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,31-12-2025,https://topdev.vn/detail-jobs/nhan-vien-kinh-doanh-cong-ty-tnhh-coway-vina-2073230?src=topdev_home&medium=superhotjobs
12-11-2025,"(Middle/Senior) Software Engineer (C#, .NET, JavaScript)",Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,01-01-2026,https://topdev.vn/detail-jobs/middle-senior-software-engineer-c-net-javascript-cong-ty-tnhh-mitek-viet-nam-2073385?src=topdev_home&medium=superhotjobs
12-11-2025,APAC DATA HUB – SENIOR DATA SCIENCE,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,01-01-2026,https://topdev.vn/detail-jobs/apac-data-hub-senior-data-science-tiger-tribe-2073642?src=topdev_home&medium=superhotjobs
12-11-2025,Automation Test Lead (QA QC / Tester),Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,04-01-2026,https://topdev.vn/detail-jobs/automation-test-lead-qa-qc-tester-endava-vietnam-2075111?src=topdev_home&medium=superhotjobs
12-11-2025,Parttime IT Server Manager,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,07-01-2026,https://topdev.vn/detail-jobs/parttime-it-server-manager-icem-2075804?src=topdev_home&medium=superhotjobs
12-11-2025,Chuyên Viên Lập Trình ERP,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,08-01-2026,https://topdev.vn/detail-jobs/chuyen-vien-lap-trinh-erp-cong-ty-co-phan-tap-doan-an-phat-holdings-2076689?src=topdev_home&medium=superhotjobs
12-11-2025,Viettel Thành phố Hồ Chí Minh - Nhân viên Giải pháp Công nghệ thông tin,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,28-12-2025,https://topdev.vn/detail-jobs/viettel-thanh-pho-ho-chi-minh-nhan-vien-giai-phap-cong-nghe-thong-tin-viettel-thanh-pho-ho-chi-minh-chi-nhanh-tap-doan-vien-thong-quan-doi-2071971?src=topdev_home&medium=superhotjobs
12-11-2025,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,Viettel Thành Phố Hồ Chí Minh - Chi Nhánh Tập Đoàn Viễn Thông Quân Đội,From 18.000.000 VND,Hồ Chí Minh,28-12-2025,https://topdev.vn/detail-jobs/viettel-thanh-pho-ho-chi-minh-nhan-vien-giai-phap-cong-nghe-thong-tin-viettel-thanh-pho-ho-chi-minh-chi-nhanh-tap-doan-vien-thong-quan-doi-2071971?src=topdev_home&medium=superhotjobs
12-10-2025,Sr/ Jr Software Developers (Back End – Golang / Java),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",09-01-2026,https://topdev.vn/detail-jobs/sr-jr-software-developers-back-end-golang-java-sgh-asia-2077204?src=topdev_home&medium=superhotjobs
12-10-2025,AI Architect/ Head of AI,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",10-01-2026,https://topdev.vn/detail-jobs/ai-architect-head-of-ai-nec-vietnam-2077498?src=topdev_home&medium=superhotjobs
12-10-2025,[Sign-on Bonus] Project Manager (Japanese N2+),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",10-01-2026,https://topdev.vn/detail-jobs/sign-on-bonus-project-manager-japanese-n2-nec-vietnam-2077511?src=topdev_home&medium=superhotjobs
12-10-2025,Nhân viên chế bản - Webtoon/ Manga - Full-time,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",11-01-2026,https://topdev.vn/detail-jobs/nhan-vien-che-ban-webtoon-manga-full-time-daoukiwoom-innovation-2077604?src=topdev_home&medium=superhotjobs
12-10-2025,Senior Sales Executive,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",11-01-2026,https://topdev.vn/detail-jobs/senior-sales-executive-daoukiwoom-innovation-2077876?src=topdev_home&medium=superhotjobs
12-10-2025,Chuyên gia/Chuyên gia cao cấp Quản lý đối tác nội bộ và danh mục,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",11-01-2026,https://topdev.vn/detail-jobs/chuyen-gia-chuyen-gia-cao-cap-quan-ly-doi-tac-noi-bo-va-danh-muc-ngan-hang-tmcp-an-binh-abbank-2077947?src=topdev_home&medium=superhotjobs
12-10-2025,Japanese Business Analyst (Hybrid),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",20-12-2025,https://topdev.vn/detail-jobs/japanese-business-analyst-hybrid-cong-ty-tnhh-lnp-technologies-inc-2068839?src=topdev_home&medium=superhotjobs
12-10-2025,Full-stack Developer (Java/.NET/PHP - 3 yoe),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",21-12-2025,https://topdev.vn/detail-jobs/full-stack-developer-java-net-php-3-yoe-allexceed-viet-nam-2069649?src=topdev_home&medium=superhotjobs
12-10-2025,KỸ THUẬT VIÊN (TẠI TP BẮC NINH/ QUẾ VÕ/ THUẬN THÀNH/ LƯƠNG TÀI/TIÊN DU/TỪ SƠN),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",24-12-2025,https://topdev.vn/detail-jobs/ky-thuat-vien-tai-tp-bac-ninh-que-vo-thuan-thanh-luong-tai-tien-du-tu-son-cong-ty-co-phan-vien-thong-fpt-chi-nhanh-bac-ninh-2070206?src=topdev_home&medium=superhotjobs
12-10-2025,Business Analyst / Project Manager,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",26-12-2025,https://topdev.vn/detail-jobs/business-analyst-project-manager-cong-ty-tnhh-diaflow-2071044?src=topdev_home&medium=superhotjobs
12-10-2025,Software Developer (.NET) - Distribution and Forecasting Team,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",26-12-2025,https://topdev.vn/detail-jobs/software-developer-net-distribution-and-forecasting-team-cong-ty-co-phan-the-gioi-di-dong-2071085?src=topdev_home&medium=superhotjobs
12-10-2025,Fullstack Developer,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",31-12-2025,https://topdev.vn/detail-jobs/fullstack-developer-win-2073142?src=topdev_home&medium=superhotjobs
12-10-2025,TIGER TRIBE – MOBILE DEVELOPER INTERN,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",03-01-2026,https://topdev.vn/detail-jobs/tiger-tribe-mobile-developer-intern-tiger-tribe-2074551?src=topdev_home&medium=superhotjobs
12-10-2025,Director thị trường Việt Nam (Crypto/FX),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",03-01-2026,https://topdev.vn/detail-jobs/director-thi-truong-viet-nam-crypto-fx-cong-ty-tnhh-nexoai-2075021?src=topdev_home&medium=superhotjobs
12-10-2025,Chuyên viên tư vấn khách hàng (dịch vụ 1-1),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",03-01-2026,https://topdev.vn/detail-jobs/chuyen-vien-tu-van-khach-hang-dich-vu-1-1-cong-ty-tnhh-nexoai-2075035?src=topdev_home&medium=superhotjobs
12-10-2025,Sr/ Jr Software Developers (Back End – Golang / Java),SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",09-01-2026,https://topdev.vn/detail-jobs/sr-jr-software-developers-back-end-golang-java-sgh-asia-2077204?src=topdev_home&medium=superhotjobs
12-10-2025,SGH Asia,SGH Asia,Negotiable,"Quận Phú Nhuận, Hồ Chí Minh",09-01-2026,https://topdev.vn/detail-jobs/sr-jr-software-developers-back-end-golang-java-sgh-asia-2077204?src=topdev_home&medium=superhotjobs
12-10-2025,Automation Tester (QA QC/ Tester),Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",04-01-2026,https://topdev.vn/detail-jobs/automation-tester-qa-qc-tester-endava-vietnam-2075112?src=topdev_home&medium=superhotjobs
12-10-2025,Backend Developer (Golang or Python),Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",04-01-2026,https://topdev.vn/detail-jobs/backend-developer-golang-or-python-cong-ty-tnhh-kway-vina-2075408?src=topdev_home&medium=superhotjobs
12-10-2025,Junior Front-End Web Developer,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",10-01-2026,https://topdev.vn/detail-jobs/junior-front-end-web-developer-cong-ty-tnhh-chung-khoan-nh-viet-nam-nhsv-2077497?src=topdev_home&medium=superhotjobs
12-10-2025,Webtoon Colorist - Họa sĩ tô màu - Full-time,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",11-01-2026,https://topdev.vn/detail-jobs/webtoon-colorist-hoa-si-to-mau-full-time-daoukiwoom-innovation-2077610?src=topdev_home&medium=superhotjobs
12-10-2025,Junior Japanese Coordinator - Webtoon/ Điều Phối Webtoon Biết Tiếng Nhật,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",11-01-2026,https://topdev.vn/detail-jobs/junior-japanese-coordinator-webtoon-dieu-phoi-webtoon-biet-tieng-nhat-daoukiwoom-innovation-2077616?src=topdev_home&medium=superhotjobs
12-10-2025,Senior AI Expert - Khối Công nghệ thông tin (HO25.488),Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/senior-ai-expert-khoi-cong-nghe-thong-tin-ho25-488-mbbank-2066924?src=topdev_home&medium=superhotjobs
12-10-2025,CHUYÊN VIÊN QUẢN TRỊ HỆ THỐNG - TRUNG TÂM KỸ THUẬT HẠ TẦNG - KHỐI CÔNG NGHỆ THÔNG TIN,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/chuyen-vien-quan-tri-he-thong-trung-tam-ky-thuat-ha-tang-khoi-cong-nghe-thong-tin-ngan-hang-tmcp-sai-gon-thuong-tin-sacombank-2066927?src=topdev_home&medium=superhotjobs
12-10-2025,DevOps Engineer - Mức lương Upto 45M,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/devops-engineer-muc-luong-upto-45m-cong-ty-co-phan-1office-2067226?src=topdev_home&medium=superhotjobs
12-10-2025,QA Leader - Mức lương upto 40M,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/qa-leader-muc-luong-upto-40m-cong-ty-co-phan-1office-2067227?src=topdev_home&medium=superhotjobs
12-10-2025,Chuyên viên Quản trị hệ thống - SYSTEM Engineer - Upto 35M,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/chuyen-vien-quan-tri-he-thong-system-engineer-upto-35m-cong-ty-co-phan-1office-2067261?src=topdev_home&medium=superhotjobs
12-10-2025,SENIOR DEVELOPER,Endava Vietnam,Negotiable,"Quận Tân Bình, Hồ Chí Minh",14-12-2025,https://topdev.vn/detail-jobs/senior-developer-cube-system-vietnam-co-ltd-2067264?src=topdev_home&medium=superhotjobs
